2012/08/09	09:21:00	0.53	0.53	0.52	0.52	20.00
2012/08/09	09:22:00	0.53	0.53	0.52	0.52	0.00
2012/08/09	09:23:00	0.53	0.53	0.52	0.52	0.00
2012/08/09	09:24:00	0.53	0.53	0.52	0.52	0.00
2012/08/09	09:25:00	0.53	0.53	0.52	0.52	0.00
2012/08/09	09:26:00	0.53	0.53	0.52	0.52	0.00
2012/08/09	09:27:00	0.53	0.53	0.52	0.52	0.00
2012/08/09	09:28:00	0.53	0.53	0.52	0.52	0.00
2012/08/09	09:29:00	0.53	0.53	0.52	0.52	0.00
2012/08/09	09:30:00	0.53	0.53	0.52	0.52	0.00
2012/08/09	09:31:00	0.53	0.53	0.52	0.52	0.00
2012/08/09	09:32:00	0.53	0.53	0.52	0.52	0.00
2012/08/09	09:33:00	0.53	0.53	0.52	0.52	0.00
2012/08/09	09:34:00	0.53	0.53	0.52	0.52	0.00
2012/08/09	09:35:00	0.53	0.53	0.52	0.52	0.00
2012/08/09	09:36:00	0.53	0.53	0.52	0.52	0.00
2012/08/09	09:37:00	0.53	0.53	0.52	0.52	0.00
2012/08/09	09:38:00	0.53	0.53	0.52	0.52	0.00
2012/08/09	09:39:00	0.53	0.53	0.52	0.52	0.00
2012/08/09	09:40:00	0.53	0.53	0.52	0.52	0.00
2012/08/09	09:41:00	0.55	0.55	0.55	0.55	10.00
2012/08/09	09:42:00	0.55	0.55	0.55	0.55	0.00
2012/08/09	09:43:00	0.55	0.55	0.55	0.55	0.00
2012/08/09	09:44:00	0.55	0.55	0.55	0.55	0.00
2012/08/09	09:45:00	0.55	0.55	0.55	0.55	0.00
2012/08/09	09:46:00	0.55	0.55	0.55	0.55	0.00
2012/08/09	09:47:00	0.55	0.55	0.55	0.55	0.00
2012/08/09	09:48:00	0.55	0.55	0.55	0.55	0.00
2012/08/09	09:49:00	0.55	0.55	0.55	0.55	0.00
2012/08/09	09:50:00	0.55	0.55	0.55	0.55	0.00
2012/08/09	09:51:00	0.55	0.55	0.55	0.55	0.00
2012/08/09	09:52:00	0.55	0.55	0.55	0.55	0.00
2012/08/09	09:53:00	0.55	0.55	0.55	0.55	0.00
2012/08/09	09:54:00	0.55	0.55	0.55	0.55	0.00
2012/08/09	09:55:00	0.55	0.55	0.55	0.55	0.00
2012/08/09	09:56:00	0.55	0.55	0.55	0.55	0.00
2012/08/09	09:57:00	0.55	0.55	0.55	0.55	0.00
2012/08/09	09:58:00	0.55	0.55	0.55	0.55	0.00
2012/08/09	09:59:00	0.55	0.55	0.55	0.55	0.00
2012/08/09	10:00:00	0.55	0.55	0.55	0.55	0.00
2012/08/09	10:01:00	0.55	0.55	0.55	0.55	0.00
2012/08/09	10:02:00	0.55	0.55	0.55	0.55	0.00
2012/08/09	10:03:00	0.55	0.55	0.55	0.55	0.00
2012/08/09	10:04:00	0.55	0.55	0.55	0.55	0.00
2012/08/09	10:05:00	0.55	0.55	0.55	0.55	0.00
2012/08/09	10:06:00	0.55	0.55	0.55	0.55	0.00
2012/08/09	10:07:00	0.55	0.55	0.55	0.55	0.00
2012/08/09	10:08:00	0.55	0.55	0.55	0.55	0.00
2012/08/09	10:09:00	0.55	0.55	0.55	0.55	0.00
2012/08/09	10:10:00	0.55	0.55	0.55	0.55	0.00
2012/08/09	10:11:00	0.55	0.55	0.55	0.55	0.00
2012/08/09	10:12:00	0.55	0.55	0.55	0.55	0.00
2012/08/09	10:13:00	0.55	0.55	0.55	0.55	0.00
2012/08/09	10:14:00	0.55	0.55	0.55	0.55	0.00
2012/08/09	10:15:00	0.55	0.55	0.55	0.55	0.00
2012/08/09	10:16:00	0.55	0.55	0.55	0.55	0.00
2012/08/09	10:17:00	0.55	0.55	0.55	0.55	0.00
2012/08/09	10:18:00	0.55	0.55	0.55	0.55	0.00
2012/08/09	10:19:00	0.55	0.55	0.55	0.55	0.00
2012/08/09	10:20:00	0.55	0.55	0.55	0.55	0.00
2012/08/09	10:21:00	0.55	0.55	0.55	0.55	0.00
